Subject Name,Subject Code,URL,Level,Credit Points,Offering Info
Berlin and Beyond,GERM30024,https://handbook.unimelb.edu.au/2024/subjects/germ30024,Undergraduate Level 3,12.5 credit points,"Offered Winter Term, 2024"
Understanding Global Media,MECM20010,https://handbook.unimelb.edu.au/2024/subjects/mecm20010,Undergraduate Level 2,12.5 credit points,"Offered Semester 2, 2024"
"Advertising, Media and Society",MECM20015,https://handbook.unimelb.edu.au/2024/subjects/mecm20015,Undergraduate Level 2,12.5 credit points,"Offered Semester 2, 2024"
Commercial Aspects of International Law,LAWS90290,https://handbook.unimelb.edu.au/2024/subjects/laws90290,Graduate coursework,12.5 credit points,"Offered October, 2024"
Mathematics & Statistics for Biomedicine,MAST10024,https://handbook.unimelb.edu.au/2024/subjects/mast10024,Undergraduate Level 1,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Digital Politics,MECM90016,https://handbook.unimelb.edu.au/2024/subjects/mecm90016,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Managing Design Projects,ABPL30071,https://handbook.unimelb.edu.au/2024/subjects/abpl30071,Undergraduate Level 3,12.5 credit points,Not offered in 2024
Film Festival Cultures,SCRN90006,https://handbook.unimelb.edu.au/2024/subjects/scrn90006,Graduate coursework,12.5 credit points,"Offered July, 2024"
Scripts for Contemporary Theatre,CWRI20010,https://handbook.unimelb.edu.au/2024/subjects/cwri20010,Undergraduate Level 2,12.5 credit points,"Offered Semester 1, 2024"
Cartels,LAWS90064,https://handbook.unimelb.edu.au/2024/subjects/laws90064,Graduate coursework,12.5 credit points,"Offered October, 2024"
Advanced Materials & Characterisation,CHEM90049,https://handbook.unimelb.edu.au/2024/subjects/chem90049,Graduate coursework,6.25 credit points,"Offered July, 2024"
Advanced Physical Organic Chemistry,CHEM90045,https://handbook.unimelb.edu.au/2024/subjects/chem90045,Graduate coursework,6.25 credit points,"Offered March, 2024"
Clinical Teaching Practice (Prim) 2 PT,EDUC91007,https://handbook.unimelb.edu.au/2024/subjects/educ91007,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Arabic in Context 1,ARBC20001,https://handbook.unimelb.edu.au/2024/subjects/arbc20001,Undergraduate Level 2,12.5 credit points,"Offered Semester 1, 2024"
Earth's Microbiomes,ERTH20004,https://handbook.unimelb.edu.au/2024/subjects/erth20004,Undergraduate Level 2,12.5 credit points,Not offered in 2024
Educational Leadership (EC & Prim),EDUC90896,https://handbook.unimelb.edu.au/2024/subjects/educ90896,Graduate coursework,6.25 credit points,"Offered February, 2024"
Opera Performance Practicum 1,MUSI90160,https://handbook.unimelb.edu.au/2024/subjects/musi90160,Graduate coursework,18.75 credit points,"Offered Semester 1 (Extended), 2024"
Atmosphere Ocean Interaction and Climate,ATOC90005,https://handbook.unimelb.edu.au/2024/subjects/atoc90005,Graduate coursework,12.5 credit points,Not offered in 2024
Cities Without Slums,ABPL90279,https://handbook.unimelb.edu.au/2024/subjects/abpl90279,Graduate coursework,12.5 credit points,Not offered in 2024
Acting for Singers 2,MUSI30160,https://handbook.unimelb.edu.au/2024/subjects/musi30160,Undergraduate Level 3,6.25 credit points,"Offered Semester 2, 2024"
Acting for Singers 1,MUSI30159,https://handbook.unimelb.edu.au/2024/subjects/musi30159,Undergraduate Level 3,6.25 credit points,"Offered Semester 1, 2024"
Entrepreneurship Principles and Tools,UNIB10022,https://handbook.unimelb.edu.au/2024/subjects/unib10022,Undergraduate Level 1,12.5 credit points,"Offered Semester 2, 2024"
DF_Lab: Designing Making,ABPL90378,https://handbook.unimelb.edu.au/2024/subjects/abpl90378,Graduate coursework,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Politics and the Media,POLS20026,https://handbook.unimelb.edu.au/2024/subjects/pols20026,Undergraduate Level 2,12.5 credit points,"Offered Semester 1, 2024"
Operations,BUSA90227,https://handbook.unimelb.edu.au/2024/subjects/busa90227,Graduate coursework,12.5 credit points,"Offered April, July, September, 2024"
Construction Regulations and Control,ABPL90295,https://handbook.unimelb.edu.au/2024/subjects/abpl90295,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Procurement and Supply Management,MGMT90272,https://handbook.unimelb.edu.au/2024/subjects/mgmt90272,Graduate coursework,6.25 credit points,"Offered March, August, 2024"
Supply Chain Contracts and Finance,MGMT90274,https://handbook.unimelb.edu.au/2024/subjects/mgmt90274,Graduate coursework,6.25 credit points,"Offered Summer Term, July, 2024"
Astrophysics,PHYC30019,https://handbook.unimelb.edu.au/2024/subjects/phyc30019,Undergraduate Level 3,12.5 credit points,"Offered Semester 1, 2024"
French 7,FREN20019,https://handbook.unimelb.edu.au/2024/subjects/fren20019,Undergraduate Level 2,12.5 credit points,"Offered Semester 1, 2024"
From Page to Stage: French Theatre,FREN30020,https://handbook.unimelb.edu.au/2024/subjects/fren30020,Undergraduate Level 3,12.5 credit points,"Offered Semester 1, 2024"
Inequalities: Future Challenges,SOCI10003,https://handbook.unimelb.edu.au/2024/subjects/soci10003,Undergraduate Level 1,12.5 credit points,"Offered Semester 1, 2024"
Practical Anatomy for Classical Voice 1,MUSI20156,https://handbook.unimelb.edu.au/2024/subjects/musi20156,Undergraduate Level 2,6.25 credit points,"Offered Semester 1, 2024"
German 4,GERM20005,https://handbook.unimelb.edu.au/2024/subjects/germ20005,Undergraduate Level 2,12.5 credit points,"Offered Semester 2, 2024"
Contemporary Italy Study Abroad,ITAL20004,https://handbook.unimelb.edu.au/2024/subjects/ital20004,Undergraduate Level 2,12.5 credit points,"Offered November, 2024"
Modern Applied Statistics,MAST30027,https://handbook.unimelb.edu.au/2024/subjects/mast30027,Undergraduate Level 3,12.5 credit points,"Offered Semester 2, 2024"
Melbourne: Urban Anthropology in Action,ANTH20015,https://handbook.unimelb.edu.au/2024/subjects/anth20015,Undergraduate Level 2,12.5 credit points,"Offered Semester 2, 2024"
Advanced Chinese Translation,CHIN30005,https://handbook.unimelb.edu.au/2024/subjects/chin30005,Undergraduate Level 3,12.5 credit points,"Offered Semester 2, 2024"
Phonetics,LING20005,https://handbook.unimelb.edu.au/2024/subjects/ling20005,Undergraduate Level 2,12.5 credit points,"Offered Semester 1, 2024"
Ancient Greek 2,CLAS10005,https://handbook.unimelb.edu.au/2024/subjects/clas10005,Undergraduate Level 1,12.5 credit points,"Offered Semester 2, 2024"
The Ancient Greeks: Art & Archaeology,ANCW20027,https://handbook.unimelb.edu.au/2024/subjects/ancw20027,Undergraduate Level 2,12.5 credit points,"Offered Semester 2, 2024"
Democracy and its Dilemmas,POLS30033,https://handbook.unimelb.edu.au/2024/subjects/pols30033,Undergraduate Level 3,12.5 credit points,"Offered Semester 1, 2024"
Sport and the Law,LAWS20011,https://handbook.unimelb.edu.au/2024/subjects/laws20011,Undergraduate Level 2,12.5 credit points,Not offered in 2024
Performance 4,MUSI20202,https://handbook.unimelb.edu.au/2024/subjects/musi20202,Undergraduate Level 2,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Installations and Happenings,ABPL30069,https://handbook.unimelb.edu.au/2024/subjects/abpl30069,Undergraduate Level 3,12.5 credit points,"Offered November, 2024"
Professional Pedagogical Practices (P3),EDUC91024,https://handbook.unimelb.edu.au/2024/subjects/educ91024,Graduate coursework,25 credit points,"Offered April, 2024"
Values of Art,PHIL20048,https://handbook.unimelb.edu.au/2024/subjects/phil20048,Undergraduate Level 2,12.5 credit points,"Offered Semester 2, 2024"
Designing Living Systems,LARC20001,https://handbook.unimelb.edu.au/2024/subjects/larc20001,Undergraduate Level 2,12.5 credit points,"Offered Semester 2, 2024"
Early Voices 2,MUSI30173,https://handbook.unimelb.edu.au/2024/subjects/musi30173,Undergraduate Level 3,6.25 credit points,"Offered Semester 2, 2024"
Brass Ensemble 1,MUSI30167,https://handbook.unimelb.edu.au/2024/subjects/musi30167,Undergraduate Level 3,6.25 credit points,"Offered Semester 1, 2024"
Riverine Landscapes: Hydrology & Ecology,GEOG30022,https://handbook.unimelb.edu.au/2024/subjects/geog30022,Undergraduate Level 3,12.5 credit points,Not offered in 2024
Diverse and Inclusive Classrooms (Prim),EDUC90881,https://handbook.unimelb.edu.au/2024/subjects/educ90881,Graduate coursework,6.25 credit points,"Offered March, 2024"
Computational Statistics & Data Science,MAST90083,https://handbook.unimelb.edu.au/2024/subjects/mast90083,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Health and Physical Education,EDUC90378,https://handbook.unimelb.edu.au/2024/subjects/educ90378,Graduate coursework,6.25 credit points,"Offered February, 2024"
Writing for Performance 1 (Solo),THTR90019,https://handbook.unimelb.edu.au/2024/subjects/thtr90019,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Fundamentals of Geological CO2 Storage,GEOL90043,https://handbook.unimelb.edu.au/2024/subjects/geol90043,Graduate coursework,6.25 credit points,Not offered in 2024
Consumerism and the Growth Economy,ENST90019,https://handbook.unimelb.edu.au/2024/subjects/enst90019,Graduate coursework,12.5 credit points,Not offered in 2024
Environmental Geochemistry,ERTH90029,https://handbook.unimelb.edu.au/2024/subjects/erth90029,Graduate coursework,6.25 credit points,Not offered in 2024
Human Sciences: Human/Nonhuman Encounter,SCIE20002,https://handbook.unimelb.edu.au/2024/subjects/scie20002,Undergraduate Level 2,12.5 credit points,Not offered in 2024
Sustainability Business Clinic,LAWS50126,https://handbook.unimelb.edu.au/2024/subjects/laws50126,Graduate coursework Level 5,12.5 credit points,"Offered Semester 2, 2024"
Public Interest Law Clinic,LAWS50116,https://handbook.unimelb.edu.au/2024/subjects/laws50116,Graduate coursework Level 5,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Legal Internship,LAWS50059,https://handbook.unimelb.edu.au/2024/subjects/laws50059,Graduate coursework Level 5,12.5 credit points,"Offered January, Semester 1, June, Semester 2, November, 2024"
MLS Tax Clinic,LAWS90164,https://handbook.unimelb.edu.au/2024/subjects/laws90164,Graduate coursework,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
New Ideas in Legal Scholarship,LAWS50114,https://handbook.unimelb.edu.au/2024/subjects/laws50114,Graduate coursework Level 5,12.5 credit points,"Offered Semester 2, 2024"
Indigenous Health and Nursing,HLTH90019,https://handbook.unimelb.edu.au/2024/subjects/hlth90019,Graduate coursework,6.25 credit points,"Offered Semester 1, 2024"
Journalism Project Part 1,JOUR90025,https://handbook.unimelb.edu.au/2024/subjects/jour90025,Graduate coursework,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Newsroom-Applied Professional Practice,JOUR90010,https://handbook.unimelb.edu.au/2024/subjects/jour90010,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Animation Studio 3B,FLTV30024,https://handbook.unimelb.edu.au/2024/subjects/fltv30024,Undergraduate Level 3,37.5 credit points,"Offered Semester 2 (Early-Start), 2024"
